RENTREE SCOLAIRE;NIVEAU GEOGRAPHIQUE;LIBELLE GEOGRAPHIQUE;NIVEAU D'ENSEIGNEMENT;CLASSE;SECTEUR D'ENSEIGNEMENT;CONTRAT DE L'ETABLISSEMENT;NOMBRE D'ELEVES
2017;DEPARTEMENT;ARIEGE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;146
2017;DEPARTEMENT;ARIEGE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;1544
2017;DEPARTEMENT;ARIEGE;ULIS;ULIS;PRIVE;SOUS CONTRAT;7
2017;DEPARTEMENT;ARIEGE;ULIS;ULIS;PUBLIC;PUBLIC;115
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;13
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;433
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;9
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;293
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;3019
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;11
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;278
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;3218
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;4
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;302
2017;DEPARTEMENT;AUBE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;3407
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;15
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;374
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;3436
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;6
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;359
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;3525
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;5
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;371
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;3428
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;3
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;417
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;3466
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;1
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;413
2017;DEPARTEMENT;AUBE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;3307
2017;DEPARTEMENT;AUBE;ULIS;ULIS;PRIVE;SOUS CONTRAT;9
2017;DEPARTEMENT;AUBE;ULIS;ULIS;PUBLIC;PUBLIC;268
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;3
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;73
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;507
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;41
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;238
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;3275
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;43
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;237
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;3489
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;51
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;276
2017;DEPARTEMENT;AUDE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;3718
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;60
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;271
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;3823
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;45
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;286
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;3799
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;58
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;308
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;3877
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;52
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;312
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;3946
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;47
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;310
2017;DEPARTEMENT;AUDE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;3965
2017;DEPARTEMENT;AUDE;ULIS;ULIS;PUBLIC;PUBLIC;301
2017;DEPARTEMENT;AVEYRON;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;245
2017;DEPARTEMENT;AVEYRON;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;477
2017;DEPARTEMENT;AVEYRON;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;674
2017;DEPARTEMENT;AVEYRON;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;1908
2017;DEPARTEMENT;AVEYRON;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;621
2017;DEPARTEMENT;AVEYRON;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;2020
2017;DEPARTEMENT;AVEYRON;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;698
2017;DEPARTEMENT;AVEYRON;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;2135
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;650
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CP;PUBLIC;PUBLIC;2153
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;721
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;2193
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;725
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;2216
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;782
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;2261
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;714
2017;DEPARTEMENT;AVEYRON;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;2169
2017;DEPARTEMENT;AVEYRON;ULIS;ULIS;PRIVE;SOUS CONTRAT;64
2017;DEPARTEMENT;AVEYRON;ULIS;ULIS;PUBLIC;PUBLIC;201
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;3
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;40
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;727
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;27
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;465
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;12157
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;28
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;497
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;12378
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;31
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;498
2017;DEPARTEMENT;BAS-RHIN;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;12517
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;45
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;697
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CP;PUBLIC;PUBLIC;12405
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;53
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;717
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;12673
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;33
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;755
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;12579
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;20
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;807
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;12593
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;20
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;865
2017;DEPARTEMENT;BAS-RHIN;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;12294
2017;DEPARTEMENT;BAS-RHIN;ULIS;ULIS;PRIVE;SOUS CONTRAT;16
2017;DEPARTEMENT;BAS-RHIN;ULIS;ULIS;PUBLIC;PUBLIC;869
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;HORS CONTRAT;117
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;187
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;1667
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;275
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;2382
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;22542
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;265
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;2460
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;23388
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;260
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;2509
2017;DEPARTEMENT;BOUCHES-DU-RHONE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;23384
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;246
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;2824
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;23064
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;240
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;2855
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;23458
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;262
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;2851
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;22855
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;237
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;2962
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;22720
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;227
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;3012
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;22363
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ULIS;ULIS;PRIVE;SOUS CONTRAT;67
2017;DEPARTEMENT;BOUCHES-DU-RHONE;ULIS;ULIS;PUBLIC;PUBLIC;1395
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;228
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;813
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;15
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;943
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;6403
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;16
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;918
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;6856
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;10
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;1092
2017;DEPARTEMENT;CALVADOS;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;6910
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;14
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;1117
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CP;PUBLIC;PUBLIC;7042
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;14
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;1222
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;6998
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;15
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;1293
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;7121
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;13
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;1301
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;7021
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;18
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;1343
2017;DEPARTEMENT;CALVADOS;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;6977
2017;DEPARTEMENT;CALVADOS;ULIS;ULIS;PRIVE;SOUS CONTRAT;43
2017;DEPARTEMENT;CALVADOS;ULIS;ULIS;PUBLIC;PUBLIC;576
2017;DEPARTEMENT;CANTAL;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;35
2017;DEPARTEMENT;CANTAL;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;133
2017;DEPARTEMENT;CANTAL;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;132
2017;DEPARTEMENT;CANTAL;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;1036
2017;DEPARTEMENT;CANTAL;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;155
2017;DEPARTEMENT;CANTAL;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;1174
2017;DEPARTEMENT;CANTAL;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;143
2017;DEPARTEMENT;CANTAL;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;1126
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;144
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CP;PUBLIC;PUBLIC;1130
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;164
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;1167
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;162
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;1253
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;171
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;1207
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;194
2017;DEPARTEMENT;CANTAL;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;1172
2017;DEPARTEMENT;CANTAL;ULIS;ULIS;PRIVE;SOUS CONTRAT;10
2017;DEPARTEMENT;CANTAL;ULIS;ULIS;PUBLIC;PUBLIC;120
2017;DEPARTEMENT;CHARENTE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;66
2017;DEPARTEMENT;CHARENTE;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;446
2017;DEPARTEMENT;CHARENTE;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;257
2017;DEPARTEMENT;CHARENTE;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;2987
2017;DEPARTEMENT;CHARENTE;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;307
2017;DEPARTEMENT;CHARENTE;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;3225
2017;DEPARTEMENT;CHARENTE;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;277
2017;DEPARTEMENT;CHARENTE;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;3368
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;339
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CP;PUBLIC;PUBLIC;3372
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;357
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;3403
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;395
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;3316
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;389
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;3498
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;383
2017;DEPARTEMENT;CHARENTE;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;3549
2017;DEPARTEMENT;CHARENTE;ULIS;ULIS;PRIVE;SOUS CONTRAT;22
2017;DEPARTEMENT;CHARENTE;ULIS;ULIS;PUBLIC;PUBLIC;275
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;86
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;325
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;HORS CONTRAT;18
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;338
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;5735
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;HORS CONTRAT;10
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;MOYENNE SECTION;PRIVE;SOUS CONTRAT;330
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;MOYENNE SECTION;PUBLIC;PUBLIC;5744
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;HORS CONTRAT;11
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;GRANDE SECTION;PRIVE;SOUS CONTRAT;357
2017;DEPARTEMENT;CHARENTE-MARITIME;PRE-ELEMENTAIRE;GRANDE SECTION;PUBLIC;PUBLIC;6094
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CP;PRIVE;HORS CONTRAT;13
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CP;PRIVE;SOUS CONTRAT;477
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CP;PUBLIC;PUBLIC;6182
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CE1;PRIVE;HORS CONTRAT;3
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CE1;PRIVE;SOUS CONTRAT;459
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CE1;PUBLIC;PUBLIC;6466
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CE2;PRIVE;HORS CONTRAT;14
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CE2;PRIVE;SOUS CONTRAT;524
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CE2;PUBLIC;PUBLIC;6424
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CM1;PRIVE;HORS CONTRAT;8
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CM1;PRIVE;SOUS CONTRAT;542
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CM1;PUBLIC;PUBLIC;6424
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CM2;PRIVE;HORS CONTRAT;6
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CM2;PRIVE;SOUS CONTRAT;582
2017;DEPARTEMENT;CHARENTE-MARITIME;ELEMENTAIRE;CM2;PUBLIC;PUBLIC;6199
2017;DEPARTEMENT;CHARENTE-MARITIME;ULIS;ULIS;PRIVE;SOUS CONTRAT;12
2017;DEPARTEMENT;CHARENTE-MARITIME;ULIS;ULIS;PUBLIC;PUBLIC;477
2017;DEPARTEMENT;CHER;PRE-ELEMENTAIRE;TRES PETITE SECTION;PRIVE;SOUS CONTRAT;48
2017;DEPARTEMENT;CHER;PRE-ELEMENTAIRE;TRES PETITE SECTION;PUBLIC;PUBLIC;224
2017;DEPARTEMENT;CHER;PRE-ELEMENTAIRE;PETITE SECTION;PRIVE;SOUS CONTRAT;217
2017;DEPARTEMENT;CHER;PRE-ELEMENTAIRE;PETITE SECTION;PUBLIC;PUBLIC;2849
